id,link,title,availability,description,image link,price,sale price,brand,mpn,identifier exists,condition,item group id,product details,unit price measure,unit price base measure,shipping weight,additional image links
0436dba4-cfb0-4414-2d18-268a457adcd6,https://www.natole.store/product-page/%D0%B0%D1%81%D0%BE%D1%80%D1%82%D1%96-%D0%BE%D1%81%D0%B5%D0%BB%D0%B5%D0%B4%D0%B5%D1%86%D1%8C-%D1%84%D0%BE%D1%80%D0%B5%D0%BB%D1%8C-100-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-489 Асорті Оселедець + форель 100 грам,instock,,https://static.wixstatic.com/media/3df2bb_13143b24e0c34802ab304bace4db4e48~mv2.jpg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,114,114,Natole store,0436dba4-cfb0-4414-2d18-268a457adcd6,true,new,,,,,,
fae77578-c6c8-9adb-1794-e5281ac55ade,https://www.natole.store/product-page/%D0%BE%D1%81%D0%B5%D0%BB%D0%B5%D0%B4%D0%B5%D1%86%D1%8C-%D0%B0%D0%BB%D1%8F-%D0%BB%D0%BE%D1%81%D0%BE%D1%81%D1%8C-180-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-499 Оселедець Аля-лосось 180 грам,instock,,https://static.wixstatic.com/media/3df2bb_a625c0ca9ac74b498d91e07fb956dfdb~mv2.jpg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,50,50,Natole store,fae77578-c6c8-9adb-1794-e5281ac55ade,true,new,,,,,,
53501cdb-ea1a-9cff-158b-28604906c966,https://www.natole.store/product-page/%D0%B1%D0%BE%D0%BA%D1%81-%D1%81%D0%B2%D1%8F%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9-1?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"N-571 БОКС ""Святковий""",instock,<p>Склад </p><p>Оселедець рулет 1.4 кг</p><p>Салат з серця 2кг</p><p>Огірки мариновані 1кг</p><p>Салат з капусти 500 грам</p><p>Підшкірне м'ясо лосося 200 грам</p><p>Асорті оселедець+лосось 200 грам</p><p>Асорті оселедець+форель 100 грам</p><p>Пресерви з оселедця Аля лосось 180грам</p><p>Ковбаса сиров'ялена 350 грам +- 30 грам</p>,https://static.wixstatic.com/media/3df2bb_145f1d321e964724b57d018124d79fa7~mv2.jpeg/v1/fit/w_1849%2Ch_2240%2Cq_90/file.jpg,1430,1430,Natole store,53501cdb-ea1a-9cff-158b-28604906c966,true,new,,,,,,
8f8997d1-cccc-c2bd-1c94-5c419ff0d0b4,https://www.natole.store/product-page/%D0%B3%D0%BE%D1%80%D1%96%D1%85%D0%BE%D0%B2%D0%B8%D0%B9-%D0%BC%D1%96%D0%BA%D1%81?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Горіховий мікс 500 грам,instock,<p>Мигдаль 125 грам</p><p>Кешью 125  грам</p><p>Фундук 125 грам</p><p>Арахіс східний 125т грам</p>,https://static.wixstatic.com/media/3df2bb_afdbe9ff4352437aa321dda3e397aaf0~mv2.jpg/v1/fit/w_1080%2Ch_1249%2Cq_90/file.jpg,267,267,Natole store,8f8997d1-cccc-c2bd-1c94-5c419ff0d0b4,true,new,,,,,,
191231dc-56b2-46ba-f7fe-8806412c9809,https://www.natole.store/product-page/%D0%BA%D1%80%D1%96%D1%81%D0%BF%D0%B5%D1%80%D1%81-%D0%BC%D1%96%D0%BA%D1%81-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Крісперс Мікс 500 грам,instock,,https://static.wixstatic.com/media/3df2bb_bcd2fad8d9c04d15a7766a496f23dce9~mv2.jpg/v1/fit/w_841%2Ch_944%2Cq_90/file.jpg,117,117,Natole store,191231dc-56b2-46ba-f7fe-8806412c9809,true,new,,,,,,
0e416f8f-01a1-9ef5-5803-fe21b2c8664c,https://www.natole.store/product-page/%D0%BA%D0%B5%D1%88%D1%8C%D1%8E-%D1%81%D1%96%D0%BB%D1%8C-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кешью Сіль 500 грам,instock,,https://static.wixstatic.com/media/3df2bb_3c3591bfb1f94fe5953aa7eec6ab4480~mv2.jpg/v1/fit/w_850%2Ch_910%2Cq_90/file.jpg,332,332,Natole store,0e416f8f-01a1-9ef5-5803-fe21b2c8664c,true,new,,,,,,
251c6ed2-9de7-032e-f44e-e8a71a96f096,https://www.natole.store/product-page/%D1%84%D1%83%D0%BD%D0%B4%D1%83%D0%BA-%D1%81%D0%BE%D0%BB%D0%BE%D0%BD%D0%B8%D0%B9-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Фундук солоний 500 грам,instock,,https://static.wixstatic.com/media/3df2bb_fa1454d1fca747b1bd7b2e0d5d2ca9a6~mv2.jpg/v1/fit/w_971%2Ch_916%2Cq_90/file.jpg,358,358,Natole store,251c6ed2-9de7-032e-f44e-e8a71a96f096,true,new,,,,,,
8c11053f-bbe1-9eb0-5657-8e24f3804141,https://www.natole.store/product-page/%D0%BC%D0%B8%D0%B3%D0%B4%D0%B0%D0%BB%D1%8C-%D0%BC%D0%B5%D0%B4-%D1%87%D0%B8%D0%BB%D1%96-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Мигдаль Мед-Чилі 500 грам,instock,,https://static.wixstatic.com/media/3df2bb_1db51644f1384e86800441400b9090c2~mv2.jpg/v1/fit/w_745%2Ch_810%2Cq_90/file.jpg,312,312,Natole store,8c11053f-bbe1-9eb0-5657-8e24f3804141,true,new,,,,,,
4ee56da7-76a1-0374-aefd-54ca0c343842,https://www.natole.store/product-page/%D0%BC%D0%B8%D0%B3%D0%B4%D0%B0%D0%BB%D1%8C-%D1%81%D0%BE%D0%BB%D0%BE%D0%BD%D0%B8%D0%B9-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Мигдаль Солоний 500 грам ,instock,,https://static.wixstatic.com/media/3df2bb_5a5f87f4e38548c998f2c62d10bcda02~mv2.jpg/v1/fit/w_850%2Ch_877%2Cq_90/file.jpg,273,273,Natole store,4ee56da7-76a1-0374-aefd-54ca0c343842,true,new,,,,,,
bae62feb-2a54-91dd-6d30-f2080a75eaa1,https://www.natole.store/product-page/%D0%BA%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B4%D0%B7%D0%B0-%D1%81%D0%B8%D1%80-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кукурудза Сир 500 грам,instock,,https://static.wixstatic.com/media/3df2bb_ebd1f4b634c04f4392033b6a7ac0e160~mv2.jpg/v1/fit/w_799%2Ch_829%2Cq_90/file.jpg,111,111,Natole store,bae62feb-2a54-91dd-6d30-f2080a75eaa1,true,new,,,,,,
957b8db4-7c3c-6537-46b0-a5830e99c748,https://www.natole.store/product-page/%D0%BA%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B4%D0%B7%D0%B0-%D0%B1%D0%B0%D1%80%D0%B1%D0%B5%D0%BA%D1%8E-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кукурудза Барбекю 500 грам,instock,,https://static.wixstatic.com/media/3df2bb_b33cd799ba544ba49ddde764331c2ae3~mv2.jpg/v1/fit/w_848%2Ch_808%2Cq_90/file.jpg,111,111,Natole store,957b8db4-7c3c-6537-46b0-a5830e99c748,true,new,,,,,,
3090a0ba-365e-0770-1aec-1b15290d0a7d,https://www.natole.store/product-page/%D0%BA%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B4%D0%B7%D0%B0-%D0%BC%D0%B5%D0%B4-%D0%B3%D1%96%D1%80%D1%87%D0%B8%D1%86%D1%8F-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кукурудза Мед-гірчиця 500 грам,instock,,https://static.wixstatic.com/media/3df2bb_c6f65c2bd31449e4bac82b20717f2213~mv2.jpg/v1/fit/w_799%2Ch_829%2Cq_90/file.jpg,111,111,Natole store,3090a0ba-365e-0770-1aec-1b15290d0a7d,true,new,,,,,,
b6acae00-d2cd-074f-fa42-1200b061c090,https://www.natole.store/product-page/%D0%B0%D1%80%D0%B0%D1%85%D1%96%D1%81-%D1%81%D1%85%D1%96%D0%B4%D0%BD%D0%B8%D0%B9-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Арахіс Східний 500 грам,instock,,https://static.wixstatic.com/media/3df2bb_4316f64e05c64ac3b277e54b0b22ebe4~mv2.jpg/v1/fit/w_855%2Ch_856%2Cq_90/file.jpg,124,124,Natole store,b6acae00-d2cd-074f-fa42-1200b061c090,true,new,,,,,,
008880d4-93f4-3c59-f617-799fae95faff,https://www.natole.store/product-page/%D0%BF%D0%B8%D0%B2%D0%BD%D0%B8%D0%B9-%D0%BC%D1%96%D0%BA%D1%81-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Пивний Мікс 500 грам,instock,<p>Пивний тубус - це мікс найпопулярніших горішків </p><p></p><p>До складу входять </p><p></p><p>-Крісперси</p><p>-Мигдаль</p><p>-Східний арахіс</p><p>-Солоний арахіс</p><p>-Кукурудза</p><p>-Кранчі</p>,https://static.wixstatic.com/media/3df2bb_9719b448272f490f9b96fbcb527fca20~mv2.jpg/v1/fit/w_879%2Ch_859%2Cq_90/file.jpg,150,150,Natole store,008880d4-93f4-3c59-f617-799fae95faff,true,new,,,,,,
4cd6284a-eabc-c01a-dab3-7f8c3e43a867,https://www.natole.store/product-page/%D0%BC-%D1%8F%D1%81%D0%BE-%D0%B2%D0%BE%D1%81%D1%8C%D0%BC%D0%B8%D0%BD%D1%96%D0%B3%D0%B0-%D1%81%D0%BE%D0%BB%D0%BE%D0%BD%D0%BE-%D1%81%D1%83%D1%88%D0%B5%D0%BD%D0%B5-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Крабові слайси солоно-сушені 500 грам,instock,<p>М'ясо восьминіга солоно-сущене у слайсах </p><p>Фасування 500 грам</p>,https://static.wixstatic.com/media/3df2bb_910bfb59f5bf4a3192938161d653f6b8~mv2.jpg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,455,455,Natole store,4cd6284a-eabc-c01a-dab3-7f8c3e43a867,true,new,,,,,,
fe906107-2b5f-98a9-eef1-47631d54ea16,https://www.natole.store/product-page/%D0%BF%D1%96%D0%B4%D1%88%D0%BA%D1%96%D1%80%D0%BD%D0%B5-%D0%BC-%D1%8F%D1%81%D0%BE-%D0%BB%D0%BE%D1%81%D0%BE%D1%81%D1%8F-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-470 Підшкірне м'ясо лосося 500 грам .,instock,,https://static.wixstatic.com/media/3df2bb_cdc9fafe19cf4788813a8a59cd4de8ec~mv2.jpg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,137,137,Natole store,fe906107-2b5f-98a9-eef1-47631d54ea16,true,new,,,,,,
2db071d1-ebb3-4b53-538d-c1a59579bfad,https://www.natole.store/product-page/%D1%81%D0%BA%D1%83%D0%BC%D0%B1%D1%80%D1%96%D1%8F-%D0%B3-%D0%BA-500-%D0%B3%D1%80%D0%B0%D0%BC-%D1%83-%D0%B2%D0%B0%D0%BA%D1%83%D1%83%D0%BC%D1%96?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-481 Скумбрія Г/К 500 грам у вакуумі,instock,<p>Скумбрія натурального - Горячого копчення у медовому маринаді</p>,https://static.wixstatic.com/media/3df2bb_39809712b645499d9345b41fe1211fb5~mv2.jpg/v1/fit/w_2837%2Ch_3479%2Cq_90/file.jpg,202,202,Natole store,2db071d1-ebb3-4b53-538d-c1a59579bfad,true,new,,,,,,
dadc41d0-fd67-1349-9b74-930468ab9f7a,https://www.natole.store/product-page/%D1%80%D1%83%D0%BB%D0%B5%D1%82-%D0%BE%D1%81%D0%B5%D0%BB%D0%B5%D0%B4%D0%B5%D1%86%D1%8C-%D0%B7-%D0%BC%D0%B0%D1%81%D0%BB%D0%B8%D0%BD%D0%B0%D0%BC%D0%B8-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-473 Рулет Оселедець з маслинами 500 грам/,instock,<p>Рулет з оселедця з маслинами в олії </p><p>Вага 500 грам</p>,https://static.wixstatic.com/media/3df2bb_887ff3e4018b4c29ab9cb82f977b5d54~mv2.jpg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,124,124,Natole store,dadc41d0-fd67-1349-9b74-930468ab9f7a,true,new,,,,,,
cd7e0b59-999d-b1bf-14a4-c53547de67b5,https://www.natole.store/product-page/%D1%80%D1%83%D0%BB%D0%B5%D1%82-%D0%BE%D1%81%D0%B5%D0%BB%D0%B5%D0%B4%D1%86%D1%8F-%D0%B7%D1%96-%D1%81%D0%BF%D0%B5%D1%86%D1%96%D1%8F%D0%BC%D0%B8-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-472 Рулет оселедця зі спеціями 500 грам,instock,<p>Рулет з оселедця зі спеціями в олії 500 грам</p>,https://static.wixstatic.com/media/3df2bb_1fd408c5368c49629b666ed21d7f32d4~mv2.jpg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,125,125,Natole store,cd7e0b59-999d-b1bf-14a4-c53547de67b5,true,new,,,,,,
7cca0de8-94cb-beca-0735-dbafcdacc900,https://www.natole.store/product-page/%D1%81%D0%B0%D0%BB%D0%B0%D0%BA%D0%B0-%D1%81%D0%BB%D0%B0%D0%B1%D0%BE%D1%81%D0%BE%D0%BB%D0%B5%D0%BD%D0%B0-%D0%B2-%D0%BE%D0%BB%D1%96%D1%97-200-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-485 Салака слабосолена в олії 200 грам,instock,,https://static.wixstatic.com/media/3df2bb_c5e30feb76fd4b6bb5d656db27a637fc~mv2.jpg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,43,43,Natole store,7cca0de8-94cb-beca-0735-dbafcdacc900,true,new,,,,,,
0d2fc67d-bff2-5610-1910-f23cbf17520b,https://www.natole.store/product-page/%D0%B0%D1%81%D0%BE%D1%80%D1%82%D1%96-%D0%BE%D1%81%D0%B5%D0%BB%D0%B5%D0%B4%D0%B5%D1%86%D1%8C-%D1%82%D0%B0-%D0%B3%D1%80%D0%B8%D0%B1%D0%B8-200%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-487 Асорті Оселедець та гриби 200грам,instock,<p>Асорті оселедець та гливи в олії 200грам</p>,https://static.wixstatic.com/media/3df2bb_3c54a2de82e44ddba4964d580584cd9b~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,85,85,Natole store,0d2fc67d-bff2-5610-1910-f23cbf17520b,true,new,,,,,,
7b3ccb3b-b19f-9bd4-75ef-480435249218,https://www.natole.store/product-page/%D1%84%D0%BE%D1%80%D0%B5%D0%BB%D1%8C-%D1%81%D0%BB%D0%B0%D0%B1%D0%BE%D1%81%D0%BE%D0%BB%D0%B5%D0%BD%D0%B0-%D0%B2-%D0%BE%D0%BB%D1%96%D1%97-200-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-498 Форель слабосолена в олії 200 грам,instock,,https://static.wixstatic.com/media/3df2bb_b2b7751b0d414a6a99df7376f5a350b0~mv2.jpg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,171,171,Natole store,7b3ccb3b-b19f-9bd4-75ef-480435249218,true,new,,,,,,
9861b37b-c5eb-4f40-cf3f-a427568d9f84,https://www.natole.store/product-page/%D1%88%D0%BF%D1%80%D0%BE%D1%82%D0%B8-%D0%B2-%D0%BE%D0%BB%D1%96%D1%97-200-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-497 Шпроти в олії 200 грам,instock,<p>Шпроти з Салаки в олії </p><p>Вага 200 грам</p>,https://static.wixstatic.com/media/3df2bb_7e2f271a168947329202fd70fab7760d~mv2.jpg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,73,73,Natole store,9861b37b-c5eb-4f40-cf3f-a427568d9f84,true,new,,,,,,
c84cdb0a-3286-cc7e-eec3-365b99837451,https://www.natole.store/product-page/%D1%81%D0%BA%D1%83%D0%BC%D0%B1%D1%80%D1%96%D1%8F-%D1%81%D0%BE%D0%BB%D0%B5%D0%BD%D0%B0-%D0%B2-%D0%BE%D0%BB%D1%96%D1%97-1-4-%D0%BA%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-479 Скумбрія солена в олії 1.2 кг,instock,<p>Стейк скубрії слабосолений в олії</p><p>Вага : 1.4 кг</p>,https://static.wixstatic.com/media/3df2bb_f575305574fb4bf8beb2f784eada4fbc~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,358,358,Natole store,c84cdb0a-3286-cc7e-eec3-365b99837451,true,new,,,,,,https://static.wixstatic.com/media/3df2bb_0812ea47f6424d0eab992aee29a29f86~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg
992082ef-54b7-b6ae-8077-fa8dc16953bf,https://www.natole.store/product-page/%D1%81%D0%B0%D0%BB%D0%B0%D0%BA%D0%B0-%D1%81%D0%BB%D0%B0%D0%B1%D0%BE%D1%81%D0%BE%D0%BB%D0%B5%D0%BD%D0%B0-%D0%B2-%D0%BE%D0%BB%D1%96%D1%97-1-4-%D0%BA%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"N-484 Салака слабосолена в олії 1,4 кг",instock,,https://static.wixstatic.com/media/3df2bb_db8638d7d1d84228ae94ac6ffc3ee576~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,231,231,Natole store,992082ef-54b7-b6ae-8077-fa8dc16953bf,true,new,,,,,,https://static.wixstatic.com/media/3df2bb_f91f746dc0b14782a62cdee032ea7a91~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg
5b19a2c1-5614-1245-6f50-f4bc557f9af1,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D0%B7-%D0%BD%D0%BE%D1%80%D1%96-%D0%B2%D0%B0%D1%81%D1%81%D0%B0%D0%B1%D1%96?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"N-541 Чіпси з Норі ""Вассабі"" ",instock,"<p>Норі снек зі смаком Вассабі</p><p>4,5 g (r)Хаелове""</p><p>БезГМо.Маса непо:0 4,5g (r).</p><p>Склад:морські водорості норі(54%)</p><p>кукурудзяна олія (31%), кунжутна олія</p><p>(11%), сіль морська (3%), харчова смакова приправа: порошок «Вассабі»(1%).</p>",https://static.wixstatic.com/media/3df2bb_d21553e79faf4b8c8b73f1e3aefc6cd5~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,39,39,Natole store,5b19a2c1-5614-1245-6f50-f4bc557f9af1,true,new,,,,,,https://static.wixstatic.com/media/3df2bb_1363e1ef8857403ab6b12062e7acf494~mv2.jpeg/v1/fit/w_1080%2Ch_1201%2Cq_90/file.jpg
4fe167ef-e67f-a0de-67b3-e238eeb2bf2a,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D0%B7-%D0%BD%D0%BE%D1%80%D1%96-kimchi-taste?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"N-540 Чіпси з Норі "" kimchi taste""",instock,"<p>Норі снек зі смаком Кімчі</p><p>4,5 g (r)Хаелове""</p><p>БезГМо.Маса непо:0 4,5g (r).</p><p>Склад:морські водорості норі(54%)</p><p>кукурудзяна олія (31%), кунжутна олія</p><p>(11%), сіль морська (3%), харчова смакова приправа: порошок «Кімчі»(1%).</p>",https://static.wixstatic.com/media/3df2bb_0d317606a2434c449fa40d0baf82750f~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,39,39,Natole store,4fe167ef-e67f-a0de-67b3-e238eeb2bf2a,true,new,,,,,,https://static.wixstatic.com/media/3df2bb_aa2863518cf740ce9559f7982a57d2c6~mv2.jpeg/v1/fit/w_1080%2Ch_1244%2Cq_90/file.jpg
45be1b06-c949-d9c7-ab5c-9ceda8cbdb4f,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D0%B7-%D0%BD%D0%BE%D1%80%D1%96-traditional?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"N-539 Чіпси з Норі ""Traditional""",instock,"<p>Норі снек зі смаком Traditional</p><p>4,5 g (r)Хаелове""</p><p>БезГМо.Маса непо:0 4,5g (r).</p><p>Склад:морські водорості норі(54%)</p><p>кукурудзяна олія (31%), кунжутна олія</p><p>(11%), сіль морська (3%)</p>",https://static.wixstatic.com/media/3df2bb_657a5ebd4a9649b1bd6f8695895b0940~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,39,39,Natole store,45be1b06-c949-d9c7-ab5c-9ceda8cbdb4f,true,new,,,,,,https://static.wixstatic.com/media/3df2bb_8ca33a383d8740669c1d282d6ca4a23b~mv2.jpeg/v1/fit/w_1080%2Ch_1203%2Cq_90/file.jpg
61fd0a6f-fbfb-f4fa-3e20-bf6fc96e55f4,https://www.natole.store/product-page/%D0%BD%D0%B0%D0%B1%D1%96%D1%80-%D0%B4%D0%BB%D1%8F-%D1%81%D1%83%D1%88%D1%96-%D0%BE%D0%BF%D1%82%D0%B8%D0%BC%D0%B0%D0%BB%D1%8C%D0%BD%D0%B8%D0%B9?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"N-536 Набір для Суші ""Оптимальний""",instock,<p>Склад</p><p>Норі - 5 листів</p><p>Палички - 4 набори</p><p>Оцет рисовий - 250мл.</p><p>Соус Соєвий - 250мл.</p><p>Рис для сущі - 250 гр.</p><p>Порошок Вассабі - 30гр.</p><p>Імбір рожевий - 70гр.</p><p>Циновка - 1шт.</p><p>Відерце для готового рису - 1шт.</p>,https://static.wixstatic.com/media/3df2bb_a141fccac0424036ad0088a33aafa638~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,390,390,Natole store,61fd0a6f-fbfb-f4fa-3e20-bf6fc96e55f4,true,new,,,,,,https://static.wixstatic.com/media/3df2bb_d00e359ee8094fe78690b6accca4ae80~mv2.jpeg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg
afe957d8-6862-b410-6e5f-00f09e02ffd0,https://www.natole.store/product-page/%D0%B2%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D1%81%D1%82%D1%96-%D0%B4%D0%BB%D1%8F-%D1%81%D1%83%D1%88%D1%96-%D0%BD%D0%BE%D1%80%D1%96-10%D1%88%D1%82?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-538 Водорості для Суші НОРІ 10шт.,instock,"<p>Склад: водорост морські сушені пресовані.</p><p>Поживна (харчова) цінність 100 g (Г) продукту. білки-43.8g(Г)</p><p>жири-049(г), вугеводи-43,6 g (Г), натрій-19.2g (r)</p><p>Енергетична цінність (калорійність) 100 g (Г) продукту,</p><p>1477.52 kJ (кДж)/ 359,2 kcal(ккал). Без ГМО,</p><p></p><p>Кількість листів- 10. Маса нетто продукту.28 g (r)29%.</p><p>Умови зберігання: Зберігати при температурі від О до +25°С</p><p>в сухому темному місці. Не містить компонентів</p><p>отриманих із ГМО</p>",https://static.wixstatic.com/media/3df2bb_e4a49c3cdfb8461c8cf6f677e2b518c2~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,124,124,Natole store,afe957d8-6862-b410-6e5f-00f09e02ffd0,true,new,,,,,,
0c3cf6b9-8818-506d-6840-5a2a49798dab,https://www.natole.store/product-page/%D0%B2%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D1%81%D1%82%D1%96-%D0%B4%D0%BB%D1%8F-%D1%81%D1%83%D1%89%D1%96-%D0%BD%D0%BE%D1%80%D1%96-5%D1%88%D1%82?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"N-537 Водорості для сущі ""Норі""  5шт",instock,"<p>Склад: водорост морські сушені пресовані.</p><p>Поживна (харчова) цінність 100 g (Г) продукту. білки-43.8g(Г)</p><p>жири-049(г), вугеводи-43,6 g (Г), натрій-19.2g (r)</p><p>Енергетична цінність (калорійність) 100 g (Г) продукту,</p><p>1477.52 kJ (кДж)/ 359,2 kcal(ккал). Без ГМО,</p><p></p><p>Кількість листів- 5. Маса нетто продукту.14g (r)29%.</p><p>Умови зберігання: Зберігати при температурі від О до +25°С</p><p>в сухому темному місці. Не містить компонентів</p><p>отриманих із ГМО</p>",https://static.wixstatic.com/media/3df2bb_754ae3621c9843399b4990ff2c2aa018~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,76,76,Natole store,0c3cf6b9-8818-506d-6840-5a2a49798dab,true,new,,,,,,
c525ef30-de1f-14a1-2528-28641b3c5c61,https://www.natole.store/product-page/%D0%BF%D0%B0%D0%BF%D1%96%D1%80-%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D0%B9-5%D1%88%D1%82?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,N-542 Папір Рисовий 50 грам ,instock,"<p>Папір рисовии</p><p>Склад: рисове борошно, кухонна сіль, питна вода,</p><p>харчова цінність 100 9 (Г)продукту. калорії 200 ссаl (ккал),</p><p>жири 0 g (r), вуглеводи 45 g (f), холестерин 0 тg (mr),</p><p>харчовіволокна 1 g (Г), цукор 12g(Г),білки5g(r)</p><p>Термін придатності. 24 місяці.</p><p></p><p>Вага 50г</p>",https://static.wixstatic.com/media/3df2bb_d10305d0561a4c30a4dc3dfbf75057f5~mv2.jpeg/v1/fit/w_1080%2Ch_1350%2Cq_90/file.jpg,64,64,Natole store,c525ef30-de1f-14a1-2528-28641b3c5c61,true,new,,,,,,
