id	title	description	availability	inventory	condition	price	sale_price	link	image_link	brand	item_group_id	product_type	google_product_category	custom_label_0	custom_label_1
257964053091	Клюква в сиропе - 1кг	Клюква в сиропе , сладкая с кислинкой	in stock	999	new	349.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-417371663281-klyukva-v-sirope?editionuid=257964053091	https://static.tildacdn.com/tild3666-3139-4137-b538-396533386234/klyukva20KANADA-800x.jpg	smartfood.org.ua	417371663281	Сухофрукты и цукаты	1755	ad	
727609481471	Клюква в сиропе - 500г	Клюква в сиропе , сладкая с кислинкой	in stock	999	new	179.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-417371663281-klyukva-v-sirope?editionuid=727609481471	https://static.tildacdn.com/tild3666-3139-4137-b538-396533386234/klyukva20KANADA-800x.jpg	smartfood.org.ua	417371663281	Сухофрукты и цукаты	1755	ad	
439164610321	Финик с косточкой - 1кг	Финики с косточкой из Алжира	in stock	999	new	115.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-987116987661-finik-s-kostochkoi?editionuid=439164610321	https://static.tildacdn.com/tild3863-3132-4136-a366-633262353035/2170793.jpeg	smartfood.org.ua	987116987661	Сухофрукты и цукаты	1755	ad	
966454801121	Чай черный Remsey Earl Grey strong (крепкий) Польша 75 пакетиков 131г	Чай черный Remsey Earl Grey strong (крепкий) Польша 75 пакетиков	in stock	999	new	116.00 UAH		https://smartfood.org.ua/tea/tproduct/320929632-966454801121-chai-chernii-remsey-earl-grey-strong-kre	https://static.tildacdn.com/tild3939-6266-4365-b831-316231343064/remseyerg-280x280.jpg	Remsey	966454801121	Чай	2073	free	
706104934631	Черный цейлонский чай c бергамотом Akbar «Do Ghazal Tea» Шри-Ланка 200г	Черный цейлонский чай c бергамотом Akbar «Do Ghazal Tea» Шри-Ланка 200г	in stock	999	new	229.00 UAH		https://smartfood.org.ua/tea/tproduct/320929632-706104934631-chernii-tseilonskii-chai-c-bergamotom-ak	https://static.tildacdn.com/tild3966-6565-4130-a561-626665623964/2759556929_w200_h200.jpg	Akbr	706104934631	Чай	2073	free	
676251472891	"Чай цейлонский зеленый F&S ""Волшебный Фазан"" 150г"	"Чай цейлонский зеленый F&S ""Волшебный Фазан"" 150г"	in stock	999	new	299.00 UAH		https://smartfood.org.ua/tea/tproduct/320929632-676251472891-chai-tseilonskii-zelenii-famps-volshebni	https://static.tildacdn.com/tild6638-3135-4031-a535-346434343932/s-l300.jpg	Bastek	676251472891	Чай	2073	free	
385148947861	Сгущённое молоко Benestare Leche Condensada Desnatada 1000г	Сгущённое молоко Benestare Leche Condensada Desnatada 1000г Испания	in stock	999	new	284.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-385148947861-sguschyonnoe-moloko-benestare-leche-cond	https://static.tildacdn.com/tild3433-6236-4133-b837-643334393364/_8F11mYv8A4SNB6mhykH.png	smartfood.org.ua	385148947861	Шоколад и Сладости	4748	free	
743166941971	Сгущённое молоко Benestare Leche Condensada Original 450г	Сгущённое молоко Benestare Leche Condensada Original 450г Испания	in stock	999	new	189.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-743166941971-sguschyonnoe-moloko-benestare-leche-cond	https://static.tildacdn.com/tild3362-6436-4764-b733-363835366164/zgushhene-moloko-ben.png	Benestare	743166941971	Шоколад и Сладости	4748	free	
517933200911	Черный цейлонский чай с кардамоном Akbar «Do Ghazal Tea Pure Ceylon» 500г	Черный цейлонский чай с кардамоном Akbar «Do Ghazal Tea Pure Ceylon» 500г	in stock	999	new	399.00 UAH		https://smartfood.org.ua/tea/tproduct/320929632-517933200911-chernii-tseilonskii-chai-s-kardamonom-ak	https://static.tildacdn.com/tild3962-3838-4163-b461-626461333634/164417339.jpg	Akbr	517933200911	Чай	2073	free	
212251153621	Черный цейлонский чай Akbar «Do Ghazal Tea Pure Ceylon» 500г	Черный цейлонский чай Akbar «Do Ghazal Tea Pure Ceylon» 500г Шри-Ланка	in stock	999	new	362.00 UAH		https://smartfood.org.ua/tea/tproduct/320929632-212251153621-chernii-tseilonskii-chai-akbar-do-ghazal	https://static.tildacdn.com/tild3933-6264-4938-b930-363363336163/akbar-do-ghazal-tea-.jpg	Akbr	212251153621	Чай	2073	free	
968418337871	Зеленый цейлонский чай Премиум Akbar «Do Ghazal Tea Pure Ceylon» 500г	Зеленый цейлонский чай Премиум Akbar «Do Ghazal Tea Pure Ceylon» 500г	in stock	999	new	362.00 UAH		https://smartfood.org.ua/tea/tproduct/320929632-968418337871-zelenii-tseilonskii-chai-premium-akbar-d	https://static.tildacdn.com/tild3264-3536-4765-b239-333161663333/2718097223_w640_h640.jpg	Akbr	968418337871	Чай	2073	free	
346227008871	"Чай цейлонский зеленый F&S ""Золотой Слон"" 150г"	"Чай цейлонский зеленый F&S ""Золотой Слон"" 150г"	in stock	999	new	299.00 UAH		https://smartfood.org.ua/tea/tproduct/320929632-346227008871-chai-tseilonskii-zelenii-famps-zolotoi-s	https://static.tildacdn.com/tild6534-3939-4638-b133-346662646531/f-s-golden-elephant-.jpg	Bastek	346227008871	Чай	2073	free	
363744783221	Сок Capri-Sun Monster Alarm - 10 шт. 200мл	Сок Capri-Sun Monster Alarm - 10 шт. по 200мл. из Германии	in stock	999	new	249.00 UAH		https://smartfood.org.ua/drinks/tproduct/320930595-363744783221-sok-capri-sun-monster-alarm-10-sht-200ml	https://static.tildacdn.com/tild3866-3130-4736-b661-306233366234/capri-sun-monster-al.jpg	Capri Sun	363744783221	Напитки, соки, сиропы	413	ad	
365133125261	Сок Capri-Sun Multi-Vitamin - 10 шт. 200мл	Сок Capri-Sun Multi-Vitamin - 10 шт. по 200мл. из Германии	in stock	999	new	249.00 UAH		https://smartfood.org.ua/drinks/tproduct/320930595-365133125261-sok-capri-sun-multi-vitamin-10-sht-200ml	https://static.tildacdn.com/tild3461-6238-4465-b632-363236393266/capri-sun-multi-vita.jpg	Capri Sun	365133125261	Напитки, соки, сиропы	413	ad	
155837695231	Сок Capri-Sun Mystic Dragon - 10 шт. 200мл	Сок Capri-Sun Mystic Dragon - 10 шт. по 200мл. из Германии	in stock	999	new	249.00 UAH		https://smartfood.org.ua/drinks/tproduct/320930595-155837695231-sok-capri-sun-mystic-dragon-10-sht-200ml	https://static.tildacdn.com/tild3732-3337-4132-a165-643762383865/capri-sun-mystic-dra.jpg	Capri Sun	155837695231	Напитки, соки, сиропы	413	ad	
333405209741	Сок Capri-Sun Fairy Drink - 10 шт. 200мл	Сок Capri-Sun Fairy Drink - 10 шт. по 200мл. из Германии	in stock	999	new	249.00 UAH		https://smartfood.org.ua/drinks/tproduct/320930595-333405209741-sok-capri-sun-fairy-drink-10-sht-200ml	https://static.tildacdn.com/tild3666-6364-4761-b461-373732326662/capri-sun-fairy.jpg	Capri Sun	333405209741	Напитки, соки, сиропы	413	ad	
443717713131	Сок Capri-Sun Safari Fruits - 10 шт. 200мл	Сок Capri-Sun Safari Fruits - 10 шт. по 200мл. из Германии	in stock	999	new	249.00 UAH		https://smartfood.org.ua/drinks/tproduct/320930595-443717713131-sok-capri-sun-safari-fruits-10-sht-200ml	https://static.tildacdn.com/tild6664-6532-4136-a364-363863376330/capri-sun-safari-fru.jpg	Capri Sun	443717713131	Напитки, соки, сиропы	413	ad	
137683512961	Сок Capri-Sun Kirsche - 10 шт. 200мл	Сок Capri-Sun Kirsche - 10 шт. по 200мл. из Германии	in stock	999	new	249.00 UAH		https://smartfood.org.ua/drinks/tproduct/320930595-137683512961-sok-capri-sun-kirsche-10-sht-200ml	https://static.tildacdn.com/tild3036-6530-4737-b463-363462393262/capri-sun-kirsche.jpg	Capri Sun	137683512961	Напитки, соки, сиропы	413	ad	
621857808651	Сок Capri-Sun Orange - 10 шт. 200мл	Сок Capri-Sun Orange - 10 шт. по 200мл. из Германии	in stock	999	new	249.00 UAH		https://smartfood.org.ua/drinks/tproduct/320930595-621857808651-sok-capri-sun-orange-10-sht-200ml	https://static.tildacdn.com/tild6131-3534-4232-b261-613531383330/capri-sun-orange.jpg	Capri Sun	621857808651	Напитки, соки, сиропы	413	ad	
292793809771	Семечка подсолнечника очищенная сырая - 1кг	Семечка подсолнечника очищенная сырая, Украина	in stock	999	new	104.00 UAH		https://smartfood.org.ua/seeds/tproduct/320930816-565872281391-semechka-podsolnechnika-ochischennaya-si?editionuid=292793809771	https://static.tildacdn.com/tild3130-6532-4762-a361-613561613130/semena-podsolnechnik.jpg	smartfood.org.ua	565872281391	Семена, семечки	433	ad	
560491529881	Хамон Subirats Jamon Serrano 500г	Хамон Subirats Jamon Serrano нарезка 500 г Испания	in stock	999	new	475.00 UAH		https://smartfood.org.ua/meat-sausages/tproduct/320929133-560491529881-hamon-subirats-jamon-serrano-500g	https://static.tildacdn.com/tild6332-3039-4165-b462-616331623437/24203137.png	smartfood.org.ua	560491529881	Колбасы, хамон, тушенка	4628	free	
122307124901	Хамон Subirats Jamon Serrano 250г	Хамон Subirats Jamon Serrano нарезка 250 г Испания	in stock	999	new	279.00 UAH		https://smartfood.org.ua/meat-sausages/tproduct/320929133-122307124901-hamon-subirats-jamon-serrano-250g	https://static.tildacdn.com/tild6261-6536-4433-b462-613235656432/1842423145_w640_h640.jpg	smartfood.org.ua	122307124901	Колбасы, хамон, тушенка	4628	free	
508577905861	Хамон Subirats Jamon Serrano 100г	Хамон Subirats Jamon Serrano нарезка 100 г Испания	in stock	999	new	119.00 UAH		https://smartfood.org.ua/meat-sausages/tproduct/320929133-508577905861-hamon-subirats-jamon-serrano-100g	https://static.tildacdn.com/tild6664-3465-4964-a135-336538633631/hamon-subirats-jamon.jpg	smartfood.org.ua	508577905861	Колбасы, хамон, тушенка	4628	free	
736162092061	Колбаса Fuet Extra, Costa Brava Tradition 150г	Колбаса Fuet Extra, Costa Brava Tradition фасовка 150г Испания	in stock	999	new	125.00 UAH		https://smartfood.org.ua/meat-sausages/tproduct/320929133-736162092061-kolbasa-fuet-extra-costa-brava-tradition	https://static.tildacdn.com/tild3864-6337-4464-a234-373134323164/2519194217_w700_h500.jpg	Costa Brava	736162092061	Колбасы, хамон, тушенка	4628	free	
646227535041	Арахисовая паста Peanut Butter Crunchy Gina 350г	Арахисовая паста Peanut Butter Crunchy Gina 350г Австрия	in stock	999	new	136.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-646227535041-arahisovaya-pasta-peanut-butter-crunchy	https://static.tildacdn.com/tild3835-3034-4239-b163-336161653561/665745.jpg	Gina	646227535041	Шоколад и Сладости	4748	free	
468195477131	Масло оливковое MONINI EXTRA VIRGIN OLIVE 5л	Масло оливковое MONINI EXTRA VIRGIN OLIVE Италия 5л.	in stock	999	new	499.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-468195477131-maslo-olivkovoe-monini-extra-virgin-oliv	https://static.tildacdn.com/tild3161-3963-4566-a432-643932643766/oliv-maslo-monini-5-.jpg	smartfood.org.ua	468195477131	Масло	5827	ad	
164432295901	Лайм вяленый (кумкват зеленый) 1кг	Лайм вяленый кумкват зеленый высокого качества	in stock	999	new	250.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-164432295901-laim-vyalenii-kumkvat-zelenii-1kg	https://static.tildacdn.com/tild3965-6436-4961-a431-353837386666/yabloko20vyalenoe202.jpg	smartfood.org.ua	164432295901	Сухофрукты и цукаты	1755	ad	
364425436531	Оливковое масло-спрей с лимонной заправкой Vesuvio 250мл	Оливковое масло-спрей с лимонной заправкой Vesuvio 250мл. Италия	in stock	999	new	195.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-364425436531-olivkovoe-maslo-sprei-s-limonnoi-zapravk	https://static.tildacdn.com/tild3439-6635-4933-b234-646665636531/olivkovoe-maslo-vesu.jpg	Vesuvio	364425436531	Масло	5827	ad	
463347292681	Оливковое масло-спрей чесночный Vesuvio 250мл	Оливковое масло-спрей с чесночной заправкой Vesuvio 250мл. Италия	in stock	999	new	195.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-463347292681-olivkovoe-maslo-sprei-chesnochnii-vesuvi	https://static.tildacdn.com/tild3331-3462-4130-a266-316338396263/2661992135_w300_h300.jpg	Vesuvio	463347292681	Масло	5827	ad	
361945004391	Оливковое масло-спрей с перцем Vesuvio 250мл	Оливковое масло-спрей с перцем Vesuvio 250мл. Италия	in stock	999	new	199.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-361945004391-olivkovoe-maslo-sprei-s-pertsem-vesuvio	https://static.tildacdn.com/tild6438-3535-4231-b966-636637636562/2661992134_w600_h600.jpg	Vesuvio	361945004391	Масло	5827	ad	
186466398821	Оливковое масло-спрей классический Vesuvio 250мл	Оливковое масло-спрей классический Vesuvio 250мл. Италия	in stock	999	new	195.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-186466398821-olivkovoe-maslo-sprei-klassicheskii-vesu	https://static.tildacdn.com/tild3266-6437-4436-b435-663331313637/265384341_images_209.png	Vesuvio	186466398821	Масло	5827	ad	
998534468111	Кукурузное масло Olio di semi di mais Nordolio 1л	Кукурузное масло Olio di semi di mais Nordolio 1л.	in stock	999	new	293.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-998534468111-kukuruznoe-maslo-olio-di-semi-di-mais-no	https://static.tildacdn.com/tild3063-6135-4564-b534-346632323234/1031884-1.jpg	Nordolio	998534468111	Масло	5827	ad	
410936749441	Морковка по-корейски - 3кг	Морковка по-корейски, маринованная, 1кг, 3кг, тара - пластиковое ведерко, Украина	in stock	999	new	279.00 UAH		https://smartfood.org.ua/pickles/tproduct/320931048-959808752761-morkovka-po-koreiski?editionuid=410936749441	https://static.tildacdn.com/tild3262-3131-4437-a633-376363343838/markov-po-karejski.jpg	Food Store	959808752761	Соления	430	ad	
347101379581	Мидии в масле - 500г	Мидии в масле, 500г, тара - пластиковое ведерко	in stock	999	new	255.00 UAH		https://smartfood.org.ua/seafood/tproduct/320929988-967232496741-midii-v-masle?editionuid=347101379581	https://static.tildacdn.com/tild6365-3463-4464-a333-383561613337/uploadversion_10653d.jpeg	smartfood.org.ua	967232496741	Рыба, икра, морепродукты	4629	ad	
393313885741	Кальмар в масле, 500г	Кальмар в масле, 500г. Тара - пластиковое ведерко, Украина	in stock	999	new	299.00 UAH		https://smartfood.org.ua/seafood/tproduct/320929988-393313885741-kalmar-v-masle-500g	https://static.tildacdn.com/tild3133-3562-4535-b530-353138336136/w400h300.jpg	smartfood.org.ua	393313885741	Рыба, икра, морепродукты	4629	ad	
534926509391	Грибочки шампиньоны, маринованные 1кг	Грибочки шампиньоны, маринованные, 1кг, тара - пластиковое ведерко	in stock	999	new	219.00 UAH		https://smartfood.org.ua/mushrooms/tproduct/320929015-534926509391-gribochki-shampinoni-marinovannie-1kg	https://static.tildacdn.com/tild3662-3833-4632-b435-623435646564/aj6dCRDmaMrdIC3oMEwU.jpg	Food Store	534926509391	Грибы	6653	free	
573344103851	Майонез Hellmann's Original 420мл	Майонез Hellmann's Original 420мл. Польша	in stock	999	new	159.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-573344103851-maionez-hellmanns-original-420ml	https://static.tildacdn.com/tild3931-6336-4734-b734-346232616133/majonez-hellmanns-or.jpg	Hellmann's	573344103851	Соусы	427	free	
603599123971	Вяленые помидоры Sottile Gusto в масле 270г	Вяленые помидоры Sottile Gusto в масле 270г Польша	in stock	999	new	125.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-603599123971-vyalenie-pomidori-sottile-gusto-v-masle	https://static.tildacdn.com/tild3538-3633-4465-b764-663338386165/1102997659_w640_h640.jpg	Sottile Gusto	603599123971	Консервация, консервы	5811	free	
438635082861	Вяленые помидоры Sottile Gusto с семенами тыквы 270г	Вяленые помидоры Sottile Gusto с семенами тыквы 270г Польша	in stock	999	new	125.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-438635082861-vyalenie-pomidori-sottile-gusto-s-semena	https://static.tildacdn.com/tild6665-3033-4461-a134-623636633133/1102942125_vyalenye-.jpg	Sottile Gusto	438635082861	Консервация, консервы	5811	free	
710545380541	Вяленые помидоры Sottile Gusto с клюквой 270г	Вяленые помидоры Sottile Gusto с клюквой 270г Польша	in stock	999	new	125.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-710545380541-vyalenie-pomidori-sottile-gusto-s-klyukv	https://static.tildacdn.com/tild3863-3534-4937-b737-383134386565/sottilepomidiryjur.jpg	Sottile Gusto	710545380541	Консервация, консервы	5811	free	
693232336661	"Капуста маринованная ""Лепесток"" по корейски - 3кг"	Капуста маринованная, Лепесток по корейски , 1кг, 3кг, тара - пластиковое ведерко	in stock	999	new	259.00 UAH		https://smartfood.org.ua/pickles/tproduct/320931048-504037585051-kapusta-marinovannaya-lepestok-po-koreis?editionuid=693232336661	https://static.tildacdn.com/tild6265-3432-4439-b463-623863666666/d9594ca4-f172-11e9-9.jpg	Food Store	504037585051	Соления	430	ad	
885803198591	Баклажаны маринованные по корейски - 1кг.	Баклажаны маринованные по корейски, тара - пластиковое ведерко, Украина	out of stock	0	new	109.00 UAH		https://smartfood.org.ua/pickles/tproduct/320931048-931287539331-baklazhani-marinovannie-po-koreiski?editionuid=885803198591	https://static.tildacdn.com/tild6363-3430-4336-b862-323130643034/uPtvKEh114VI3jTdjVwr.jpg	Food Store	931287539331	Соления	430	ad	
653007140281	Баклажаны маринованные по корейски - 3кг.	Баклажаны маринованные по корейски, тара - пластиковое ведерко, Украина	in stock	999	new	399.00 UAH		https://smartfood.org.ua/pickles/tproduct/320931048-931287539331-baklazhani-marinovannie-po-koreiski?editionuid=653007140281	https://static.tildacdn.com/tild6363-3430-4336-b862-323130643034/uPtvKEh114VI3jTdjVwr.jpg	Food Store	931287539331	Соления	430	ad	
158016723581	"Тушенка говяжья, премиум по ДСТУ ""ЗМК"" 460г."	"Тушенка говяжья натуральная, премиум ""ЗМК"" 460г. по ДСТУ. Украина"	in stock	999	new	125.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-158016723581-tushenka-govyazhya-premium-po-dstu-zmk-4	https://static.tildacdn.com/stor6336-6132-4132-a561-653162313434/80949681.jpg	ЗМК	158016723581	Консервация, консервы	5811	free	
807236347321	"Тушенка свиная, премиум по ДСТУ ""ЗМК"" 460г."	"Тушенка свиная натуральная, премиум ""ЗМК"" 500г. по ДСТУ. Украина"	in stock	999	new	119.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-807236347321-tushenka-svinaya-premium-po-dstu-zmk-460	https://static.tildacdn.com/stor3035-3438-4063-b431-393562343638/84576062.jpg	ЗМК	807236347321	Консервация, консервы	5811	free	
127257806631	Приправа Uniwersalna универсальная Rmix 850г	Przyprawa Uniwersalna, приправа универсальная, 850 г Польша	in stock	999	new	105.00 UAH		https://smartfood.org.ua/spices/tproduct/320931553-127257806631-priprava-uniwersalna-universalnaya-rmix	https://static.tildacdn.com/tild6664-3164-4432-b034-306634643363/aa3ae5c4dec75a3765cf.jpg	Rmix	127257806631	Пряности и специи	4608	ad	
387334533551	Инжир сушеный - 1кг	Инжир сушеный развесной Турция	in stock	999	new	305.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-641678104171-inzhir-sushenii?editionuid=387334533551	https://static.tildacdn.com/tild3439-3661-4162-b565-393631653664/Internet_20200430_16.jpeg	smartfood.org.ua	641678104171	Сухофрукты и цукаты	1755	ad	
779107656131	Инжир сушеный - 500г	Инжир сушеный развесной Турция	in stock	999	new	155.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-641678104171-inzhir-sushenii?editionuid=779107656131	https://static.tildacdn.com/tild3439-3661-4162-b565-393631653664/Internet_20200430_16.jpeg	smartfood.org.ua	641678104171	Сухофрукты и цукаты	1755	ad	
530885895831	Фисташки соленые Sovia Pistachos De California 250г	Фисташки с солью Sovia Pistachos De California 250 г Испания	in stock	999	new	219.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-530885895831-fistashki-solenie-sovia-pistachos-de-cal	https://static.tildacdn.com/tild6664-6136-4263-b663-383865353265/sovia-pistachos-250g.jpg	Sovia	530885895831	Снеки	423	ad	snacks
691492877201	Фисташки с солью Alesto Pistazien 250г	Фисташки соленые Alesto Pistazien, 250 г Германия	in stock	999	new	205.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-691492877201-fistashki-s-solyu-alesto-pistazien-250g	https://static.tildacdn.com/tild3337-3061-4164-a261-623532656265/5496655.jpg	Alesto	691492877201	Снеки	423	ad	snacks
141327160441	Фисташки с солью Alesto Pistazien 500г	Фисташки соленые Alesto Pistazien, 500 г Германия	in stock	999	new	375.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-141327160441-fistashki-s-solyu-alesto-pistazien-500g	https://static.tildacdn.com/tild3938-3962-4232-b161-336565356335/2088070640_w640_h640.jpg	Alesto	141327160441	Снеки	423	ad	snacks
783412032521	Соус для пасты Barilla Ragu alla Bolognese 400г	Соус Barilla Ragu alla Bolognese 400 г Италия	in stock	999	new	119.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-783412032521-sous-dlya-pasti-barilla-ragu-alla-bologn	https://static.tildacdn.com/tild3737-3266-4532-b534-313332366134/sous-dlya-pasty-bari.jpg	Barilla	783412032521	Соусы	427	free	
617291966901	Соус Pesto Alla Genovese Basilico Fresco Barilla 190г	Соус Pesto Alla Genovese Basilico Fresco Barilla 190г Италия	in stock	999	new	137.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-617291966901-sous-pesto-alla-genovese-basilico-fresco	https://static.tildacdn.com/tild3735-3761-4066-a565-363036323637/sous-dlya-pasty-bari.jpg	Barilla	617291966901	Соусы	427	free	
534734309111	Соус песто Polli Pesto senz aglio без чеснока 190г	Соус песто Polli Pesto senz aglio без чеснока 190г Италия	in stock	999	new	139.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-534734309111-sous-pesto-polli-pesto-senz-aglio-bez-ch	https://static.tildacdn.com/tild6662-3332-4238-b436-393366316363/099766.jpg	Polli	534734309111	Соусы	427	free	
262911345951	Соус песто Polli Pesto alla Calabrese Ricotta 190г	Соус песто Polli Pesto alla Calabrese Ricotta 190г Италия	in stock	999	new	139.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-262911345951-sous-pesto-polli-pesto-alla-calabrese-ri	https://static.tildacdn.com/tild3763-3361-4331-b939-333336633830/polli-pesto-ricotta-.jpg	Polli	262911345951	Соусы	427	free	
185297527771	Оливковое масло Monini Classico extra vergine di oliva 1л	Оливковое масло Monini Classico extra vergine di oliva 1л. Италия	in stock	999	new	419.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-185297527771-olivkovoe-maslo-monini-classico-extra-ve	https://static.tildacdn.com/tild6364-6363-4965-b431-636137323039/monini-classico-1L.jpg	Monini	185297527771	Масло	5827	ad	
502321356831	Оливковое масло для жарки Bertolli Robusto 5л	Оливковое масло для жарки Bertolli Robusto 5 л. Италия	in stock	999	new	599.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-502321356831-olivkovoe-maslo-dlya-zharki-bertolli-rob	https://static.tildacdn.com/tild3732-3735-4230-b361-623465613739/olivkovoe-maslo-dlya.jpg	Bertolli	502321356831	Масло	5827	ad	
408296596951	Оливковое масло Antico Frantoio Olio Extra Vergine di Oliva 5л	Оливковое масло Antico Frantoio Olio Extra Vergine di Oliva 5л. Италия	in stock	999	new	667.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-408296596951-olivkovoe-maslo-antico-frantoio-olio-ext	https://static.tildacdn.com/tild3230-6461-4538-b064-353334393333/650970.png	Bertolli	408296596951	Масло	5827	ad	
842097634241	Орех Макадамия очищенный - 1кг	Орех Макадамия (Австралийский орех) очищенный, Австралия	in stock	999	new	1,963.00 UAH		https://smartfood.org.ua/nuts/tproduct/320926945-876970828991-oreh-makadamiya-ochischennii?editionuid=842097634241	https://static.tildacdn.com/tild3766-6361-4063-a135-346266343736/a15d9745-353c-11eb-8.jpg	smartfood.org.ua	876970828991	Орехи	433	ad	
540875750111	Орех Макадамия очищенный - 500г	Орех Макадамия (Австралийский орех) очищенный, Австралия	in stock	999	new	993.00 UAH		https://smartfood.org.ua/nuts/tproduct/320926945-876970828991-oreh-makadamiya-ochischennii?editionuid=540875750111	https://static.tildacdn.com/tild3766-6361-4063-a135-346266343736/a15d9745-353c-11eb-8.jpg	smartfood.org.ua	876970828991	Орехи	433	ad	
349029481211	Маковая масса с изюмом и апельсином Helcom 850г	Маковая масса с изюмом и апельсином Helcom 850г Польша	in stock	999	new	149.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-349029481211-makovaya-massa-s-izyumom-i-apelsinom-hel	https://static.tildacdn.com/tild6663-6434-4431-b538-353839353334/302141-1.jpg	Helcom	349029481211	Консервация, консервы	5811	free	
509179852681	Шоколадная паста Organic BІО с лесным орехом без лактозы и глютена Torras 200г	Шоколадная паста Organic BІО с лесным орехом без лактозы, глютена и без пальмового масла Torras 200г Испания	in stock	999	new	216.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-509179852681-shokoladnaya-pasta-organic-bo-s-lesnim-o	https://static.tildacdn.com/tild6263-3834-4539-a366-333934663563/34506175.jpg	Torras	509179852681	Шоколад и Сладости	4748	free	
736053861131	Арахисовая паста натуральная без сахара, глютена Monterico 500г	Арахисовая паста натуральная без сахара, глютена и пальмового масла Monterico 100% Natural 500г Испания	in stock	999	new	231.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-736053861131-arahisovaya-pasta-naturalnaya-bez-sahara	https://static.tildacdn.com/stor6536-3833-4332-b061-366265383434/52351486.jpg	Monterrico	736053861131	Шоколад и Сладости	4748	free	
814976429541	Арахисовая паста натуральная без сахара, глютена Monterico Crunchy 500г	Арахисовая паста натуральная без сахара, глютена и пальмового масла Monterico Crunchy 100% Natural 500г Испания	in stock	999	new	226.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-814976429541-arahisovaya-pasta-naturalnaya-bez-sahara	https://static.tildacdn.com/tild6337-6234-4931-a135-313166616363/original.jpg	Monterrico	814976429541	Шоколад и Сладости	4748	free	
499894533601	Кокосовая масса (паста) Kokosowa Masa Helcom 430г	Кокосовая масса (паста) Kokosowa Masa Helcom 430г Польша	in stock	999	new	115.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-499894533601-kokosovaya-massa-pasta-kokosowa-masa-hel	https://static.tildacdn.com/tild6338-3962-4037-a137-653564383134/helcom-masa-kokosowa.jpg	Helcom	499894533601	Консервация, консервы	5811	free	
758062959321	Кокосовая масса (паста) Kokosowa Masa Helcom 900г	Кокосовая масса (паста) Kokosowa Masa Helcom 900г Польша	in stock	999	new	195.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-758062959321-kokosovaya-massa-pasta-kokosowa-masa-hel	https://static.tildacdn.com/tild3665-3461-4834-a262-373432333566/Masa_kokosowa_900_NL.jpg	Helcom	758062959321	Консервация, консервы	5811	free	
294693483061	Шоколадный крем (паста) 0% сахара и без пальмового масла Nocilla 190г	Шоколадный крем (паста) 0% сахара и без пальмового масла Nocilla 190 г Испания	in stock	999	new	189.00 UAH		https://smartfood.org.ua/chocolate-nut-spreads/tproduct/320927919-294693483061-shokoladnii-krem-pasta-0-sahara-i-bez-pa	https://static.tildacdn.com/tild3764-3734-4163-b436-653964383736/1207115213_w640_h640.jpg	Nocilla	294693483061	Шоколадно-ореховые пасты	3965	free	
